message_id,date,time,utc,from_name,text,clean_text,word_count
message1841,30.12.2024,08:13:52,UTC+01:00,Jorge Buxadé 🇪🇸,"Que no asalte nadie tu fortaleza.
Mi última participación en
@gaceta_es
durante este 2024, el año de los patriotas europeos.",que no asalte nadie tu fortaleza mi última participación en gaceta_es durante este 2024 el año de los patriotas europeos,20
message178,30.5.2020,14:23:17,UTC+01:00,Jorge Buxadé 🇪🇸,"🔴 ¿Qué razón de justicia hay para que los meros solicitantes de protección internacional en situación irregular perciban igual prestación que un autónomo que ha tenido que cerrar su negocio porque el gobierno le prohibió trabajar?
Ninguna.
#ProtejamosEspaña
#SOSEfectoLlamada",qué razón de justicia hay para que los meros solicitantes de protección internacional en situación irregular perciban igual prestación que un autónomo que ha tenido que cerrar su negocio porque el gobierno le prohibió trabajar ninguna protejamosespaña sosefectollamada,38
message177,30.5.2020,00:51:44,UTC+01:00,Jorge Buxadé 🇪🇸,"👏🏼 Parece más que razonable que quien se oponga a esta política sectaria de la OMS y la ONU se canse de pagarles la fiesta.
Trump anuncia el fin de la relación de EE.UU. con la Organización Mundial de la Salud.
La prensa de todos los colores - en realidad, del mismo color, aunque cambie la cabecera - clama.
Pero la OMS está bajo sospecha.
Hilo breve ⬇️
https://twitter.com/jorgebuxade/status/1266501962721374219?s=21",parece más que razonable que quien se oponga a esta política sectaria de la oms y la onu se canse de pagarles la fiesta trump anuncia el fin de la relación de ee.uu con la organización mundial de la salud la prensa de todos los colores en realidad del mismo color aunque cambie la cabecera clama pero la oms está bajo sospecha hilo breve,64
message2541,30.6.2025,15:25:02,UTC+01:00,Jorge Buxadé 🇪🇸,"¡El gobierno ilegítimo del territorio no autónomo a descolonizar, es decir, Gibraltar, nos ha puesto una demanda para reivindicar un bloque de hormigón! 😂😂😂
No les reconocemos ni la capacidad de ser parte. ¡El bloque de hormigón es de España!
#GibraltarEspañol",el gobierno ilegítimo del territorio no autónomo a descolonizar es decir gibraltar nos ha puesto una demanda para reivindicar un bloque de hormigón no les reconocemos ni la capacidad de ser parte el bloque de hormigón es de españa gibraltarespañol,40
message1351,30.7.2024,17:26:13,UTC+01:00,Jorge Buxadé 🇪🇸,"Hay que multiplicarse en todos los medios para contar la verdad sin intermediarios. Ahora, entrevista con El Confidencial, pronto se publicará",hay que multiplicarse en todos los medios para contar la verdad sin intermediarios ahora entrevista con el confidencial pronto se publicará,21
message1347,30.7.2024,15:49:31,UTC+01:00,,"🤌🏼 Hoy, muerto de miedo, y lleno de ira y soberbia, tampoco ha contestado. Ni contestó a Santiago Abascal en el Congreso. La conclusión es clara. Y debe dimitir, claro.",hoy muerto de miedo y lleno de ira y soberbia tampoco ha contestado ni contestó a santiago abascal en el congreso la conclusión es clara y debe dimitir claro,29
message2602,30.7.2025,09:50:57,UTC+01:00,,"Un argelino buscado por agresión sexual y robos queda libre tras comunicar que vivía en un árbol.
Solo
@vox_es
está preparado y decidido a la revolución normativa que hay que realizar en España para evitar estos desvaríos e injusticias. Décadas de destrucción del orden jurídico nacional exigirán de nosotros los mayores esfuerzos y determinaciones. Ley y orden. Seguridad y libertad.",un argelino buscado por agresión sexual y robos queda libre tras comunicar que vivía en un árbol solo vox_es está preparado y decidido a la revolución normativa que hay que realizar en españa para evitar estos desvaríos e injusticias décadas de destrucción del orden jurídico nacional exigirán de nosotros los mayores esfuerzos y determinaciones ley y orden seguridad y libertad,60
message2603,30.7.2025,16:47:23,UTC+01:00,Jorge Buxadé 🇪🇸,"🏖️ CHIRINGUITO EUROPA ⬇️
💸 ¿China necesita nuestro dinero?
👉 Sánchez y Von der Leyen creen que sí.
📉 Más de 1 millón de euros de tu bolsillo para “descarbonizar” instituciones educativas en Yunnan, una provincia del sur de China.
🌍 La mayor dictadura contaminante del mundo, que quema carbón a niveles récord y fabrica productos sin normas ni derechos laborales… ¡recibiendo dinero público europeo!
🇪🇺 Mientras tanto, los europeos pagamos su transición ecológica, sufriendo impuestos, censura energética y pobreza.
❌ Esto no es ayuda al desarrollo.
🔥 Es sumisión climática, servilismo y traición a los contribuyentes.
📢 En Vox Europa vamos a destapar euro por euro todos sus despilfarros",chiringuito europa china necesita nuestro dinero sánchez y von der leyen creen que sí más de 1 millón de euros de tu bolsillo para descarbonizar instituciones educativas en yunnan una provincia del sur de china la mayor dictadura contaminante del mundo que quema carbón a niveles récord y fabrica productos sin normas ni derechos laborales recibiendo dinero público europeo mientras tanto los europeos pagamos su transición ecológica sufriendo impuestos censura energética y pobreza esto no es ayuda al desarrollo es sumisión climática servilismo y traición a los contribuyentes en vox europa vamos a destapar euro por euro todos sus despilfarros,100
message2604,30.7.2025,18:31:37,UTC+01:00,Jorge Buxadé 🇪🇸,"🚨El bipartidismo de Bruselas, con Úrsula a la cabeza, deja de nuevo tiradas a las zonas despobladas del sur de Europa. 🏠
Hoy mismo le he enviado una comunicación formal a Úrsula exigiendo:
1) despoblación como factor principal reparto ayudas 👨‍🌾
2) principio prioridad nacional 🇪🇸
3) cohesión no es PAC, así que por separado y sin bajar el presupuesto.
Confianza en Úrsula y el bipartidismo, tengo cero. Pero eso no ha de impedirnos dar la batalla y obtener buenos resultados.
Si no combates, no ganas. Con nuestra España, abandonada por el bipartidismo, no se juega.
@VoxSoria
@VoxTeruel
@VoxCuenca
@vox_es
@VOX_Europa_",el bipartidismo de bruselas con úrsula a la cabeza deja de nuevo tiradas a las zonas despobladas del sur de europa hoy mismo le he enviado una comunicación formal a úrsula exigiendo 1 despoblación como factor principal reparto ayudas 2 principio prioridad nacional 3 cohesión no es pac así que por separado y sin bajar el presupuesto confianza en úrsula y el bipartidismo tengo cero pero eso no ha de impedirnos dar la batalla y obtener buenos resultados si no combates no ganas con nuestra españa abandonada por el bipartidismo no se juega voxsoria voxteruel voxcuenca vox_es vox_europa_,98
message1954,31.1.2025,14:08:36,UTC+01:00,Jorge Buxadé 🇪🇸,"🔴 ORIGEN INMIGRACIÓN ILEGAL
La llegada por las rutas africanas de inmigrantes ilegales es una invasión permanente, continuada, promocionada pero que se adapta a las redes criminales y situaciones del momento
En los últimos 5 años, se ve cómo no solo Marruecos es el principal exportador sino quien tiene el control efectivo de los flujos. La entrada de marroquíes fue brutal en la primera parte del período, desahogando ahora la ruta Sahel.
Aquí los datos absolutos
Y aquí los porcentajes del total y la evolución. Gracias a los autores del estudio sobre los datos de FRONTEX.
Combatir las mafias, reforzar fronteras, firme posición con el vecino, y presión con todos los medios comerciales y financieros. Cada día perdido, es un paso al abismo.",origen inmigración ilegal la llegada por las rutas africanas de inmigrantes ilegales es una invasión permanente continuada promocionada pero que se adapta a las redes criminales y situaciones del momento en los últimos 5 años se ve cómo no solo marruecos es el principal exportador sino quien tiene el control efectivo de los flujos la entrada de marroquíes fue brutal en la primera parte del período desahogando ahora la ruta sahel aquí los datos absolutos y aquí los porcentajes del total y la evolución gracias a los autores del estudio sobre los datos de frontex combatir las mafias reforzar fronteras firme posición con el vecino y presión con todos los medios comerciales y financieros cada día perdido es un paso al abismo,122
message1959,31.1.2025,23:47:57,UTC+01:00,,"Conversación completa con Figaredo en la cuenta de YouTube de VOX en Europa. O aquí.
https://x.com/jorgebuxade/status/1885459754731921727?s=52&t=4Dpj8sxD4MIM1vxPLSBcFQ",conversación completa con figaredo en la cuenta de youtube de vox en europa o aquí,15
message1849,31.12.2024,19:59:00,UTC+01:00,Jorge Buxadé 🇪🇸,"Entre 4 campañas electorales, viajes, actos, charlas, visitas o discursos del 2024 buscaba “la foto”. Tengo miles con vosotros.
Pero me permitiréis que deje ésta.
En la intimidad familiar, sencilla renovación del matrimonio, justo antes de empezar la campaña de las europeas.",entre 4 campañas electorales viajes actos charlas visitas o discursos del 2024 buscaba la foto tengo miles con vosotros pero me permitiréis que deje ésta en la intimidad familiar sencilla renovación del matrimonio justo antes de empezar la campaña de las europeas,42
message2942,31.12.2025,20:21:33,UTC+01:00,Jorge Buxadé 🇪🇸,"Próspero; libre y seguro año
2026! Dios lo quiera para ti, tu familia, y nuestra querida y exigente Patria",próspero libre y seguro año 2026 dios lo quiera para ti tu familia y nuestra querida y exigente patria,19
message2187,31.3.2025,08:35:12,UTC+01:00,Jorge Buxadé 🇪🇸,"🇪🇺 Esta semana toca pleno en Estrasburgo.
Hoy lo cuento todo en Radio Libertad con Luis del Pino: lo que se vota, lo que intentan colar desde Bruselas y cómo PP y PSOE siguen en su alianza para imponer las recetas globalistas.
📻 No te lo pierdas.
🎥 En directo aquí:
https://www.youtube.com/watch?v=Xhuba-AKJB8",esta semana toca pleno en estrasburgo hoy lo cuento todo en radio libertad con luis del pino lo que se vota lo que intentan colar desde bruselas y cómo pp y psoe siguen en su alianza para imponer las recetas globalistas no te lo pierdas en directo aquí,48
message2188,31.3.2025,11:31:11,UTC+01:00,Jorge Buxadé 🇪🇸,"No queremos parar ningún reloj con la cuenta atrás de la demolición de la economía europea.
Queremos que no haya reloj.
La Comisión europea y la gran coalición de Bruselas se hacen un Rajoy: haz como que haces algo, pero no hagas nada.
#StopTheClock",no queremos parar ningún reloj con la cuenta atrás de la demolición de la economía europea queremos que no haya reloj la comisión europea y la gran coalición de bruselas se hacen un rajoy haz como que haces algo pero no hagas nada stoptheclock,44
message2190,31.3.2025,17:32:35,UTC+01:00,Jorge Buxadé 🇪🇸,"No viven en tierra de nadie. Viven en España. 🇪🇸Han entrado en España sin cumplir nuestras leyes. Muchos, incluso, no nos respetan ni lo harán jamás.
España ha sido, es y será generosa con quien lo merece y nos respeta. Eso es la Hispanidad, hacia dentro u hacia fuera. Ningún tratado internacional puede sustituir el sentido común del pueblo español y el cuidado de lo propio.
Pero las condiciones de recepción han sido fijadas por doctrina constante que ni podemos, ni debemos ni queremos eludir. Y menos cuando la inmigración masiva e ilegal se ha convertido en negocio y modo de vida de miles de personas y organizaciones internacionales, que la azuzan, promueven y subvencionan atendiendo el interés particular, sin preocuparse de veras por el Bien Común, que es en primer lugar el de los españoles.
Las llamadas al bipartidismo causante de la situación resultan resultan hilarantes y, para quien sufre las consecuencias negativas de la masiva e indiscriminada inmigración ilegal, de las mafias y el tráfico de personas, resultan escandalosas. Quien ha creado y multiplicado el problema, está incapacitado para atajarlo.
Querer convertir en  víctima propiciatoria del globalismo a quienes vemos la inmigración ilegal, masiva, descontrolada e islámica; (y sus consecuencias acreditadas) como un asunto de orden público es incoherente con el discurso de las buenas personas.
El concepto mismo de regularización general, extraordinaria y masiva, sin atender el caso concreto, se opone a lo justo.
Demasiado texto. Lo sé. Pero era preciso.",no viven en tierra de nadie viven en españa han entrado en españa sin cumplir nuestras leyes muchos incluso no nos respetan ni lo harán jamás españa ha sido es y será generosa con quien lo merece y nos respeta eso es la hispanidad hacia dentro u hacia fuera ningún tratado internacional puede sustituir el sentido común del pueblo español y el cuidado de lo propio pero las condiciones de recepción han sido fijadas por doctrina constante que ni podemos ni debemos ni queremos eludir y menos cuando la inmigración masiva e ilegal se ha convertido en negocio y modo de vida de miles de personas y organizaciones internacionales que la azuzan promueven y subvencionan atendiendo el interés particular sin preocuparse de veras por el bien común que es en primer lugar el de los españoles las llamadas al bipartidismo causante de la situación resultan resultan hilarantes y para quien sufre las consecuencias negativas de la masiva e indiscriminada inmigración ilegal de las mafias y el tráfico de personas resultan escandalosas quien ha creado y multiplicado el problema está incapacitado para atajarlo querer convertir en víctima propiciatoria del globalismo a quienes vemos la inmigración ilegal masiva descontrolada e islámica y sus consecuencias acreditadas como un asunto de orden público es incoherente con el discurso de las buenas personas el concepto mismo de regularización general extraordinaria y masiva sin atender el caso concreto se opone a lo justo demasiado texto lo sé pero era preciso,244
message260,31.7.2020,23:15:21,UTC+01:00,,"No es solo una caída del PIB, no es solo una línea quebrada; no es solo el fracaso de un gobierno negligente y criminal; no es solo una crisis; no es solo un récord; es la Nación española en el abismo de la progresía.
Pero suena la voz: ¡en pie!
¡En pie, que eres español!",no es solo una caída del pib no es solo una línea quebrada no es solo el fracaso de un gobierno negligente y criminal no es solo una crisis no es solo un récord es la nación española en el abismo de la progresía pero suena la voz en pie en pie que eres español,55
message2607,31.7.2025,22:21:37,UTC+01:00,Jorge Buxadé 🇪🇸,"Nuevo video en mi canal de YouTube 🎥 como todos los jueves.
Este verano, Grandes Conversaciones con la buena gente de España 🇪🇸.
Hoy, con Terra Ignota, desde Bruselas; unos tipos magníficos que nos descubrieron algunos secretos de su receta de éxito.
https://youtu.be/tQBoguxFwUU?si=a453ZQdsiOxVjfJO",nuevo video en mi canal de youtube como todos los jueves este verano grandes conversaciones con la buena gente de españa hoy con terra ignota desde bruselas unos tipos magníficos que nos descubrieron algunos secretos de su receta de éxito,40
message2606,31.7.2025,18:25:43,UTC+01:00,Jorge Buxadé 🇪🇸,"La verdadera pinza es la del PP-PSOE como se puede comprobar semana tras semana en el Congreso de los Diputados.
Ahora hablan como VOX pero siempre actúan como el Partido Socialista. Feijóo es el mayor aliado de Sánchez.
https://gaceta.es/espana/inmigracion-ilegal-pacto-verde-adoctrinamiento-marroqui-los-rescates-del-pp-a-pedro-sanchez-en-el-congreso-20250731-1257/
⬇️
HILO con ejemplos
⬇️
https://x.com/vox_es/status/1950899820132241899?s=46",la verdadera pinza es la del pp-psoe como se puede comprobar semana tras semana en el congreso de los diputados ahora hablan como vox pero siempre actúan como el partido socialista feijóo es el mayor aliado de sánchez,38
message2640,31.8.2025,19:35:42,UTC+01:00,Jorge Buxadé 🇪🇸,"El próximo jueves, 4 de septiembre, para iniciar el curso, estaré en la Lonja de Ribeira (La Coruña).
Confiando en veros. Es tiempo de
@vox_es",el próximo jueves 4 de septiembre para iniciar el curso estaré en la lonja de ribeira la coruña confiando en veros es tiempo de vox_es,25
message1859,4.1.2025,19:00:35,UTC+01:00,Jorge Buxadé 🇪🇸,"El sistema colapsado y tus bolsillos vacíos por el capricho de una casta política y económica engreída que ha hecho de destruir la identidad, la multiculturalidad y la subvención el negocio del siglo XXI.
Que no se olvide que todo esto empezó en 1985 y explosionó en el 2000.",el sistema colapsado y tus bolsillos vacíos por el capricho de una casta política y económica engreída que ha hecho de destruir la identidad la multiculturalidad y la subvención el negocio del siglo xxi que no se olvide que todo esto empezó en 1985 y explosionó en el 2000,49
message2734,4.10.2025,08:49:01,UTC+01:00,Jorge Buxadé 🇪🇸,La campaña del comunista Mamdani a la alcaldía de Nueva York está financiada por el islamismo radical. Y aún hay gente que no advierte que la batalla es total y global. Dinero en EEUU o Europa y masacres en África o Asia.,la campaña del comunista mamdani a la alcaldía de nueva york está financiada por el islamismo radical y aún hay gente que no advierte que la batalla es total y global dinero en eeuu o europa y masacres en áfrica o asia,42
message931,4.11.2022,09:40:45,UTC+01:00,Jorge Buxadé 🇪🇸,"🔴 DIRECTO | II Encuentro Frontera Sur en Ceuta.
🟡 4 y 5 de noviembre. Tertulias y entrevistas que abordan la amenaza de la inmigración ilegal, el islamismo y la inseguridad de nuestros barrios.
🗣 Participarán
Santiago Abascal, Ignacio Garriga, Javier Ortega, Iván Espinosa, Jorge Buxadé y Rocío de Meer
.
➡️ Síguelo en
directo
en el canal de YouTube de VOX España a partir de las 8:45h:
https://www.youtube.com/watch?v=OwUTCm2UDHo",directo ii encuentro frontera sur en ceuta 4 y 5 de noviembre tertulias y entrevistas que abordan la amenaza de la inmigración ilegal el islamismo y la inseguridad de nuestros barrios participarán santiago abascal ignacio garriga javier ortega iván espinosa jorge buxadé y rocío de meer síguelo en directo en el canal de youtube de vox españa a partir de las 8:45h,62
message2809,4.11.2025,18:51:38,UTC+01:00,,"Imputado Reynders, el comisario que apadrinó y controló el pacto de González Pons y Bolaños para repartirse el gobierno de los jueces.
El que les daba lecciones de no sé qué mientras ellos sumisos agachaban la cabeza.",imputado reynders el comisario que apadrinó y controló el pacto de gonzález pons y bolaños para repartirse el gobierno de los jueces el que les daba lecciones de no sé qué mientras ellos sumisos agachaban la cabeza,37
message1778,4.12.2024,14:06:58,UTC+01:00,,"Cuanto más dinero reciben, menos justificación tiene.
Del fanatismo al bandolerismo climático.
De tu bolsillo a su bolsillo, porque lo dice la
#Agenda2030
.
Porque si bien la PSOE nos ha saqueado esto, ¿alguno duda que Feijóo hubiera hecho lo mismo, o más?",cuanto más dinero reciben menos justificación tiene del fanatismo al bandolerismo climático de tu bolsillo a su bolsillo porque lo dice la agenda2030 porque si bien la psoe nos ha saqueado esto alguno duda que feijóo hubiera hecho lo mismo o más,42
message1770,4.12.2024,07:33:36,UTC+01:00,Jorge Buxadé 🇪🇸,"¿Qué impulsa la criminalización del campo? La
#Agenda2030
¿Qué motiva desmantelar la potencia energética nuclear y térmica de España? La
#Agenda2030
¿Qué anima la ideología de género, el indigenismo y la cancelación cultural? La
#Agenda2030
¿Qué promueve el PP? La
#Agenda2030",qué impulsa la criminalización del campo la agenda2030 qué motiva desmantelar la potencia energética nuclear y térmica de españa la agenda2030 qué anima la ideología de género el indigenismo y la cancelación cultural la agenda2030 qué promueve el pp la agenda2030,41
message1772,4.12.2024,07:34:02,UTC+01:00,,"Hoy, Santa Bárbara, patrona del Arma de Artillería. ¡Felicidades a todos los artilleros!
@EjercitoTierra",hoy santa bárbara patrona del arma de artillería felicidades a todos los artilleros ejercitotierra,14
message2891,4.12.2025,17:16:58,UTC+01:00,Jorge Buxadé 🇪🇸,"🔴 GRANDES CONVERSACIONES. Hoy con Albert Castillón, periodista libre e independiente, compartimos un buen rato en Bruselas.
https://youtu.be/_UgOQUswG-c?si=yD5LdEhp1sNNgijw",grandes conversaciones hoy con albert castillón periodista libre e independiente compartimos un buen rato en bruselas,16
message1961,4.2.2025,14:45:15,UTC+01:00,Jorge Buxadé 🇪🇸,"🚨 Hoy, la Mesa del Parlamento europeo (el PP prefirió votar a un comunista antes que cumplir la norma y votar a
@PatriotsEP
) debate sobre uso de lenguas no estatales. Ya sabemos que laPSOE pedirá que se cumpla su pacto con Puigdemont. Esperemos que el PP no opte de nuevo por un café para todos.
En esa mesa están Javi López (PSOE) y González Pons (PP). Conste en acta. A ver qué sucede
Estamos vigilantes. 😡",hoy la mesa del parlamento europeo el pp prefirió votar a un comunista antes que cumplir la norma y votar a patriotsep debate sobre uso de lenguas no estatales ya sabemos que lapsoe pedirá que se cumpla su pacto con puigdemont esperemos que el pp no opte de nuevo por un café para todos en esa mesa están javi lópez psoe y gonzález pons pp conste en acta a ver qué sucede estamos vigilantes,74
message994,4.3.2023,20:28:57,UTC+01:00,,"🎤 El próximo martes nos vemos con
@VoxCordoba
‼️
#EspañaDecide
🔝 CÓRDOBA con España Decide.
📍Hostel Hesperia. Avda. Fray Albino.
📅 Martes, 7 de Marzo.
⏰ 19:00 horas.
💪🏻 Si te importa España ¡No puedes faltar!
#EspanaDecide",el próximo martes nos vemos con voxcordoba españadecide córdoba con españa decide hostel hesperia avda fray albino martes 7 de marzo 19:00 horas si te importa españa no puedes faltar espanadecide,31
message2072,4.3.2025,16:44:15,UTC+01:00,Jorge Buxadé 🇪🇸,"Son la coalición de la mentira 🤥
✅ En VOX hemos sido siempre claros: no queremos aranceles, pero tampoco el gran arancel del Pacto Verde de populares y socialistas en Bruselas.
Van de la mano para arruinar al campo. 🚜🆘
Difunde este vídeo donde se desarticula la mentira que el PPE difunde sobre VOX y aranceles",son la coalición de la mentira en vox hemos sido siempre claros no queremos aranceles pero tampoco el gran arancel del pacto verde de populares y socialistas en bruselas van de la mano para arruinar al campo difunde este vídeo donde se desarticula la mentira que el ppe difunde sobre vox y aranceles,53
message2070,4.3.2025,07:39:08,UTC+01:00,Jorge Buxadé 🇪🇸,"Ni cuatro días han pasado. Exigía a la ministra de sanidad controles sanitarios en frontera. Por supuesto para que no entren ilegalmente, pero si les dejan entrar, cribar el riesgo, incluido sanitario.
Pues cuatro días después, brote de virus del mono y sarna en un hotel de Sevilla con 80 inmigrantes ilegales.
PSOE culpable y Pp cómplice de una peligrosísima política.",ni cuatro días han pasado exigía a la ministra de sanidad controles sanitarios en frontera por supuesto para que no entren ilegalmente pero si les dejan entrar cribar el riesgo incluido sanitario pues cuatro días después brote de virus del mono y sarna en un hotel de sevilla con 80 inmigrantes ilegales psoe culpable y pp cómplice de una peligrosísima política,61
message113,4.5.2020,23:51:39,UTC+01:00,Jorge Buxadé 🇪🇸,"Instrucción sobre ""empadronamiento en infraviviendas y de personas sin domicilio"" publicada por el gobierno socialcomunista de Sánchez el pasado 2 de mayo. Instrucción que violenta la LBRL que dice(16.2 c) que es obligatorio incluir el domicilio habitual en los datos del padrón",instrucción sobre empadronamiento en infraviviendas y de personas sin domicilio publicada por el gobierno socialcomunista de sánchez el pasado 2 de mayo instrucción que violenta la lbrl que dice(16.2 c que es obligatorio incluir el domicilio habitual en los datos del padrón,42
message115,4.5.2020,23:52:14,UTC+01:00,,"¡Anda! Y ésta es la misma instrucción publicada por el gobierno socialdemócrata de Rajoy hace cinco años; el 24 de marzo de 2015, en términos idénticos.
Por eso era necesario que
@vox_es
estuviese en las instituciones; para evitar este silencio cómplice del consenso progre.",anda y ésta es la misma instrucción publicada por el gobierno socialdemócrata de rajoy hace cinco años el 24 de marzo de 2015 en términos idénticos por eso era necesario que vox_es estuviese en las instituciones para evitar este silencio cómplice del consenso progre,44
message2336,4.5.2025,13:09:20,UTC+01:00,Jorge Buxadé 🇪🇸,"🌹Felicidades a todas las madres. Las que lo son, y las que lo serán. ¡Y gracias!",felicidades a todas las madres las que lo son y las que lo serán y gracias,16
message186,4.6.2020,09:50:48,UTC+01:00,Jorge Buxadé 🇪🇸,"➡️ Esto es lo que propugna el movimiento terrorista global
#antifa
con sus filiales izquierdistas europeas: no fronteras, no estados nación, no cárceles, no propiedad de la tierra, no policia, no ejército, justicia revolucionaria, esto es, Gulag.
¿Quien gana? (Hilo)",esto es lo que propugna el movimiento terrorista global antifa con sus filiales izquierdistas europeas no fronteras no estados nación no cárceles no propiedad de la tierra no policia no ejército justicia revolucionaria esto es gulag quien gana hilo,39
message185,4.6.2020,00:49:36,UTC+01:00,,"🔴🔴 Enciclopédico video de las mentiras, la traición y el fraude de Sánchez a todos los españoles; en especial, claro, a sus propios votantes, que resume lo que Santiago Abascal dijo ya en el debate de investidura: un Presidente ilegítimo.
Es un deber moral difundirlo a todos los españoles.
Y que cada español decida luego: Libertad o servidumbre",enciclopédico video de las mentiras la traición y el fraude de sánchez a todos los españoles en especial claro a sus propios votantes que resume lo que santiago abascal dijo ya en el debate de investidura un presidente ilegítimo es un deber moral difundirlo a todos los españoles y que cada español decida luego libertad o servidumbre,57
message2476,4.6.2025,13:12:32,UTC+01:00,Jorge Buxadé 🇪🇸,"En el esperpento de las cloacas, quien gana es el bipartidismo. Especialmente Sánchez, que desaparece de escena creando un “sálvame político” que diluye responsabilidades, convierte todo en un penoso sainete de actores secundarios que aviva la llama de la telebasura y rebaja la gravedad histórica del momento.
Mientras nos embrutecen con Leyres, “fontaneros”, comisionistas, conseguidores, espías chuscos y demás cloaca; mientras los medios del régimen se frotan las manos por el torrente de caos informativo, siguen expropiando olivos, el 30 de junio te dan el palo del IRPF, la vida más cara, las calles más inseguras, tu vida deteriorada, tu libertad en riesgo total, el colapso del sistema eléctrico sin explicar, y toda la corrupción de familia, partido y gobierno se busca diluir en el océano del hampa patrio. Y Sánchez ganando tiempo para ver cómo lo termina de destrozar todo.",en el esperpento de las cloacas quien gana es el bipartidismo especialmente sánchez que desaparece de escena creando un sálvame político que diluye responsabilidades convierte todo en un penoso sainete de actores secundarios que aviva la llama de la telebasura y rebaja la gravedad histórica del momento mientras nos embrutecen con leyres fontaneros comisionistas conseguidores espías chuscos y demás cloaca mientras los medios del régimen se frotan las manos por el torrente de caos informativo siguen expropiando olivos el 30 de junio te dan el palo del irpf la vida más cara las calles más inseguras tu vida deteriorada tu libertad en riesgo total el colapso del sistema eléctrico sin explicar y toda la corrupción de familia partido y gobierno se busca diluir en el océano del hampa patrio y sánchez ganando tiempo para ver cómo lo termina de destrozar todo,141
message2551,4.7.2025,19:42:47,UTC+01:00,Jorge Buxadé 🇪🇸,"🎥 ¿Qué ha hecho el PSOE en Extremadura?
Han utilizado una trampa legal para aforar al secretario de organización del PSOE y así evitar que sea investigado por un juez ordinario.
Una maniobra perfectamente calculada para burlar la ley y proteger a los suyos.
En este vídeo os explico, paso a paso y con detalle,
🔎 qué es el aforamiento,
⚖️ por qué hablamos de fraude de ley
y 💥 cómo están poniendo en peligro la independencia judicial en España.
📽️ Puedes verlo aquí:
👉
https://www.youtube.com/watch?v=FMntb-dE8OM
Gracias por dedicarle tiempo. Es importante que lo sepamos y lo contemos.
— Jorge Buxadé",qué ha hecho el psoe en extremadura han utilizado una trampa legal para aforar al secretario de organización del psoe y así evitar que sea investigado por un juez ordinario una maniobra perfectamente calculada para burlar la ley y proteger a los suyos en este vídeo os explico paso a paso y con detalle qué es el aforamiento por qué hablamos de fraude de ley y cómo están poniendo en peligro la independencia judicial en españa puedes verlo aquí,79
message2609,4.8.2025,23:58:52,UTC+01:00,Jorge Buxadé 🇪🇸,"Santiago Abascal: ""Pretenden prohibir a los gobiernos que defiendan las fronteras de sus países""
""El pacto de socialistas y populares llega a las instancias europeas. Pretenden prohibir a los gobiernos que defiendan las fronteras de sus países. Son patrocinadores y colaboradores de la invasión"".
https://gaceta.es/europa/meloni-acusa-a-la-justicia-europea-de-exceder-sus-competencias-en-su-dictamen-contra-su-politica-migratoria-no-nos-permiten-proteger-las-fronteras-20250801-1245/
🔃
https://x.com/santi_abascal/status/1951967907790864416?s=46&t=RSDoFwDWxeXmq1Sn3tN7TA",santiago abascal pretenden prohibir a los gobiernos que defiendan las fronteras de sus países el pacto de socialistas y populares llega a las instancias europeas pretenden prohibir a los gobiernos que defiendan las fronteras de sus países son patrocinadores y colaboradores de la invasión,44
message2608,4.8.2025,12:24:26,UTC+01:00,Jorge Buxadé 🇪🇸,Han cambiado nuestras calles y barrios. Ellos. A golpe de patera. A golpe de tus impuestos. A golpe de oenegés. A golpe de estadísticas y sesudos estudios de grupos financieros reclamando mano de obra barata. Ahora 9 de cada 10 barceloneses tienen miedo en la calle.,han cambiado nuestras calles y barrios ellos a golpe de patera a golpe de tus impuestos a golpe de oenegés a golpe de estadísticas y sesudos estudios de grupos financieros reclamando mano de obra barata ahora 9 de cada 10 barceloneses tienen miedo en la calle,46
message2645,4.9.2025,09:18:27,UTC+01:00,Jorge Buxadé 🇪🇸,"Pocos sectores han sufrido y sufren las consecuencias del bipartidismo como el pesquero, Ayer, en Portosín, escuchando las denuncias, quejas y reivindicaciones; pero también sus sueños y aspiraciones. Junto a
@voxlacoruna",pocos sectores han sufrido y sufren las consecuencias del bipartidismo como el pesquero ayer en portosín escuchando las denuncias quejas y reivindicaciones pero también sus sueños y aspiraciones junto a voxlacoruna,31
message937,5.11.2022,15:57:19,UTC+01:00,,"#EspañaDecide
¿Y de la inmigración ilegal en España, qué? ¿Silencio mediático y consenso del bipartidismo?
En VOX, junto a ECR Party, hemos celebrado la II Jornada de Frontera Sur.
Sentido común. Que las élites no sigan decidiendo por ti, sin tenerte en cuenta. ¡Consulta al pueblo español ex art 92 CE ya!
¿Efecto llamada o Sentido Común?
#EspañaDecide
https://twitter.com/vox_es/status/1588865033466961921?s=46&t=562h572wVSHqzHlpqvaPhg",españadecide y de la inmigración ilegal en españa qué silencio mediático y consenso del bipartidismo en vox junto a ecr party hemos celebrado la ii jornada de frontera sur sentido común que las élites no sigan decidiendo por ti sin tenerte en cuenta consulta al pueblo español ex art 92 ce ya efecto llamada o sentido común españadecide,58
